City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
385,Palembang,ID,2021-04-08 11:35:33,-2.9167,104.7458,84.2,74,20,3.44
386,Chinhoyi,ZW,2021-04-08 11:35:34,-17.3667,30.2,82.74,22,30,3.65
387,Derzhavinsk,KZ,2021-04-08 11:35:34,51.1,66.3167,46.11,72,27,8.3
388,Clyde River,CA,2021-04-08 11:35:35,70.4692,-68.5914,12.2,92,90,11.5
389,Pontalina,BR,2021-04-08 11:35:35,-17.525,-49.4472,71.87,82,100,10.65
390,Bejar,ES,2021-04-08 11:32:56,40.3864,-5.7634,55.0,71,26,1.99
391,Ust-Ishim,RU,2021-04-08 11:35:36,57.6935,71.1665,42.78,82,62,9.26
392,Bandarbeyla,SO,2021-04-08 11:35:36,9.4942,50.8122,83.01,45,1,10.11
393,Point Pleasant,US,2021-04-08 11:35:36,40.0832,-74.0682,48.99,87,1,3.44
394,Oxbow,CA,2021-04-08 11:35:37,49.2333,-102.1676,30.2,59,1,8.05
395,Shingu,JP,2021-04-08 11:35:37,33.7333,135.9833,57.2,54,40,1.14
396,Tual,ID,2021-04-08 11:35:37,-5.6667,132.75,82.38,76,28,7.61
397,Koumac,NC,2021-04-08 11:35:38,-20.5667,164.2833,77.59,80,93,7.47
398,San Jose,US,2021-04-08 11:30:46,37.3394,-121.895,46.0,76,20,0.69
399,Faanui,PF,2021-04-08 11:35:38,-16.4833,-151.75,81.05,67,8,11.27
400,Newport,GB,2021-04-08 11:35:39,51.5877,-2.9984,53.01,67,97,3.0
401,Glenwood Springs,US,2021-04-08 11:35:39,39.5505,-107.3248,34.0,46,79,11.5
402,College,US,2021-04-08 11:35:40,64.8569,-147.8028,10.4,61,75,9.22
403,Kargasok,RU,2021-04-08 11:35:40,59.0556,80.8572,34.47,89,90,2.64
404,Sadiqabad,PK,2021-04-08 11:35:40,28.3062,70.1307,97.14,7,0,6.33
405,Batsfjord,NO,2021-04-08 11:35:41,70.6345,29.7185,35.6,64,0,4.83
406,Lorengau,PG,2021-04-08 11:35:41,-2.0226,147.2712,80.53,82,100,11.68
407,Beboto,TD,2021-04-08 11:35:41,8.2668,16.939,106.61,12,94,5.06
408,Russell,US,2021-04-08 11:35:42,32.3502,-85.1999,60.8,94,90,3.44
409,Kirakira,SB,2021-04-08 11:35:42,-10.4544,161.9205,80.2,83,99,8.61
410,Taungdwingyi,MM,2021-04-08 11:35:42,20.0167,95.55,92.62,24,0,5.95
411,Caruray,PH,2021-04-08 11:35:43,10.3094,119.0128,84.2,74,75,9.22
412,Mosquera,CO,2021-04-08 11:32:36,4.7059,-74.2302,53.6,94,75,3.44
413,West Wendover,US,2021-04-08 11:35:43,40.7391,-114.0733,53.6,20,1,13.8
414,Nyurba,RU,2021-04-08 11:35:43,63.2842,118.3319,30.87,97,100,6.26
415,El Estor,GT,2021-04-08 11:35:44,15.5333,-89.35,72.45,95,100,1.43
416,Toba,JP,2021-04-08 11:35:44,34.4833,136.85,61.0,66,54,1.99
417,Omboue,GA,2021-04-08 11:35:44,-1.5746,9.2618,87.22,67,87,8.61
418,Clarence Town,AU,2021-04-08 11:35:45,-32.5833,151.7833,64.4,94,4,2.01
419,Csaszar,HU,2021-04-08 11:35:45,47.498,18.1427,41.0,70,75,16.11
420,North Bend,US,2021-04-08 11:35:46,43.4065,-124.2243,46.4,93,90,5.75
421,Bilma,NE,2021-04-08 11:35:46,18.6853,12.9164,102.11,4,2,6.49
422,Bangangte,CM,2021-04-08 11:35:47,5.1409,10.5198,85.86,35,78,6.26
423,Laguna,US,2021-04-08 11:35:47,38.421,-121.4238,46.4,87,1,5.75
424,Chuy,UY,2021-04-08 11:35:48,-33.6971,-53.4616,71.92,80,5,11.48
425,Eenhana,NA,2021-04-08 11:35:48,-17.4667,16.3333,82.4,51,24,12.66
426,Sisophon,KH,2021-04-08 11:34:10,13.5859,102.9737,89.35,49,54,5.39
427,Atbasar,KZ,2021-04-08 11:35:49,51.8,68.3333,38.52,99,100,4.72
428,Cap Malheureux,MU,2021-04-08 11:35:49,-19.9842,57.6142,84.0,66,72,8.99
429,Urusha,RU,2021-04-08 11:35:50,54.05,122.9,21.09,93,30,1.32
430,Bektemir,UZ,2021-04-08 11:35:50,41.2097,69.3342,73.4,21,0,9.22
431,Acari,PE,2021-04-08 11:35:51,-15.4311,-74.6158,70.36,85,100,2.13
432,Murashi,RU,2021-04-08 11:35:51,59.3999,48.9615,36.01,95,100,15.12
433,Misratah,LY,2021-04-08 11:35:51,32.3754,15.0925,63.75,63,44,17.72
434,Hays,US,2021-04-08 11:35:52,30.0502,-98.0336,64.0,96,13,8.21
435,Nemuro,JP,2021-04-08 11:35:52,43.3236,145.575,33.21,63,67,17.13
436,Luwuk,ID,2021-04-08 11:35:52,-0.9516,122.7875,79.2,83,100,1.25
437,Grindavik,IS,2021-04-08 11:35:53,63.8424,-22.4338,24.8,68,75,24.16
438,Oum Hadjer,TD,2021-04-08 11:35:53,13.2954,19.6966,106.93,5,85,7.56
439,Cherdyn,RU,2021-04-08 11:35:54,60.403,56.4787,40.39,98,98,8.03
440,Baykit,RU,2021-04-08 11:35:54,61.67,96.37,33.64,92,100,5.93
441,Rawson,AR,2021-04-08 11:35:54,-43.3002,-65.1023,59.34,51,2,5.01
442,Izobilnyy,RU,2021-04-08 11:35:55,45.3741,41.7121,64.4,55,0,13.42
443,Victoria,HK,2021-04-08 11:33:32,22.2855,114.1577,75.0,72,97,1.99
444,Bathsheba,BB,2021-04-08 11:35:55,13.2167,-59.5167,80.6,65,20,12.66
445,Isangel,VU,2021-04-08 11:35:56,-19.55,169.2667,77.16,82,26,9.86
446,Mazyr,BY,2021-04-08 11:31:07,52.0495,29.2456,45.18,37,65,16.53
447,Yar-Sale,RU,2021-04-08 11:35:56,66.8333,70.8333,28.92,88,99,9.86
448,Anqing,CN,2021-04-08 11:35:57,30.5092,117.0506,53.13,78,100,8.41
449,Troitsko-Pechorsk,RU,2021-04-08 11:35:57,62.7084,56.1964,44.26,93,99,10.85
450,Port Hedland,AU,2021-04-08 11:35:57,-20.3167,118.5667,84.2,79,13,13.8
451,Waiuku,NZ,2021-04-08 11:35:58,-37.25,174.75,64.99,88,20,4.61
452,Portland,US,2021-04-08 11:35:58,45.5234,-122.6762,45.0,76,90,9.22
453,Xinmin,CN,2021-04-08 11:35:59,41.9908,122.8253,48.2,18,0,6.71
454,Bo Rai,TH,2021-04-08 11:35:59,12.5728,102.5371,82.99,99,98,3.42
455,Qaqortoq,GL,2021-04-08 11:36:00,60.7167,-46.0333,33.8,60,20,3.44
456,Baiyin,CN,2021-04-08 11:36:00,36.5583,104.2081,64.0,41,20,8.95
457,Mogzon,RU,2021-04-08 11:36:00,51.7435,111.9606,39.61,63,66,2.82
458,Arlit,NE,2021-04-08 11:36:01,18.7369,7.3853,103.03,4,60,4.38
459,Ust-Kuyga,RU,2021-04-08 11:36:01,70.0167,135.6,-11.18,97,2,2.89
460,Rincon De La Victoria,ES,2021-04-08 11:31:20,36.7172,-4.2758,64.4,63,75,19.57
461,Coahuayana,MX,2021-04-08 11:36:02,18.7333,-103.6833,66.31,48,5,3.53
462,Suruc,TR,2021-04-08 11:36:02,36.9761,38.425,77.0,27,0,9.22
463,Reynosa,MX,2021-04-08 11:31:46,26.0833,-98.2833,73.0,94,90,3.44
464,Itaituba,BR,2021-04-08 11:36:03,-4.2761,-55.9836,78.8,94,20,2.68
465,Keshod,IN,2021-04-08 11:36:03,21.3,70.25,90.77,32,0,15.9
466,Strezhevoy,RU,2021-04-08 11:36:04,60.7333,77.5889,37.4,75,0,4.47
467,Tunceli,TR,2021-04-08 11:36:04,39.1083,39.5471,78.8,15,0,13.8
468,Barahona,DO,2021-04-08 11:36:04,18.2085,-71.1008,75.94,83,94,4.92
469,Safaga,EG,2021-04-08 11:36:05,26.7292,33.9365,87.8,29,0,12.66
470,Concordia,AR,2021-04-08 11:36:05,-31.393,-58.0209,66.2,88,75,6.91
471,Wageningen,NL,2021-04-08 11:36:06,51.9667,5.6667,46.99,49,90,18.41
472,Abha,SA,2021-04-08 11:36:06,18.2164,42.5053,84.2,21,20,12.66
473,Ixtapa,MX,2021-04-08 11:36:06,20.7,-105.2,69.01,94,20,2.59
474,Belmonte,BR,2021-04-08 11:36:07,-15.8631,-38.8828,73.4,88,75,4.61
475,Tieli,CN,2021-04-08 11:36:07,46.95,128.05,33.1,46,58,5.82
476,Mtambile,TZ,2021-04-08 11:36:07,-5.3833,39.7,81.77,72,73,19.28
477,Pangnirtung,CA,2021-04-08 11:36:08,66.1451,-65.7125,26.6,100,90,3.44
478,Zvishavane,ZW,2021-04-08 11:36:08,-20.3267,30.0665,81.41,25,1,8.99
479,Aguimes,ES,2021-04-08 11:36:08,27.9054,-15.4461,70.0,73,20,6.91
480,La Ciotat,FR,2021-04-08 11:36:09,43.1748,5.6045,59.0,46,0,10.0
481,Itarema,BR,2021-04-08 11:36:09,-2.9248,-39.9167,82.2,77,94,17.25
482,Luanda,AO,2021-04-08 11:34:15,-8.8368,13.2343,86.0,74,40,6.91
483,Turinsk,RU,2021-04-08 11:36:10,58.0458,63.696,37.26,98,100,7.74
484,Sarkand,KZ,2021-04-08 11:36:10,45.41,79.9186,55.26,56,99,3.65
485,Dodge City,US,2021-04-08 11:36:11,37.7528,-100.0171,41.0,60,1,16.11
486,Bambous Virieux,MU,2021-04-08 11:36:11,-20.3428,57.7575,84.2,65,75,11.5
487,Spremberg,DE,2021-04-08 11:36:11,51.5697,14.3736,44.01,62,95,8.01
488,Cuenca,EC,2021-04-08 11:36:12,-2.8833,-78.9833,55.4,100,100,2.3
489,Kiama,AU,2021-04-08 11:36:12,-34.6833,150.8667,70.0,81,4,8.01
490,Marystown,CA,2021-04-08 11:31:19,47.1666,-55.1483,44.62,90,87,19.69
491,Whitehorse,CA,2021-04-08 11:36:13,60.7161,-135.0538,3.2,60,75,18.41
492,Beloha,MG,2021-04-08 11:36:13,-25.1667,45.05,87.22,39,3,11.3
493,Klaeng,TH,2021-04-08 11:36:14,12.7797,101.6483,87.01,72,84,4.79
494,Nanakuli,US,2021-04-08 11:36:14,21.3906,-158.1547,71.01,73,1,4.61
495,San Quintin,MX,2021-04-08 11:36:15,30.4833,-115.95,60.89,79,27,11.99
496,Saint-Raphael,HT,2021-04-08 11:36:15,19.4333,-72.2,69.01,90,98,3.22
497,Mitsamiouli,KM,2021-04-08 11:36:16,-11.3847,43.2844,82.18,75,25,4.9
498,Kilindoni,TZ,2021-04-08 11:36:16,-7.9139,39.6668,76.91,83,99,5.26
499,Charters Towers,AU,2021-04-08 11:36:16,-20.1,146.2667,74.66,72,71,8.9
500,Sandnessjoen,NO,2021-04-08 11:36:17,66.0217,12.6316,33.8,80,75,10.36
501,Red Bluff,US,2021-04-08 11:36:17,40.1785,-122.2358,46.4,71,1,1.03
502,Khani,GE,2021-04-08 11:36:17,41.9563,42.9566,84.2,17,0,5.75
503,Dwarka,IN,2021-04-08 11:36:18,22.2394,68.9678,84.24,58,0,15.1
504,Aswan,EG,2021-04-08 11:36:18,24.0934,32.907,100.08,4,42,10.89
505,Inhambane,MZ,2021-04-08 11:36:19,-23.865,35.3833,86.0,58,75,6.91
506,Gao,ML,2021-04-08 11:36:19,16.6362,1.637,102.72,4,44,17.49
507,Manicore,BR,2021-04-08 11:36:20,-5.8092,-61.3003,75.2,100,90,1.14
508,Bernay,FR,2021-04-08 11:36:20,49.1667,0.6667,50.0,59,17,4.23
509,Aksum,ET,2021-04-08 11:36:20,14.1245,38.7244,85.01,7,66,8.55
510,Gandajika,CD,2021-04-08 11:36:21,-6.75,23.95,78.66,73,94,6.06
511,Watertown,US,2021-04-08 11:36:21,42.3709,-71.1828,54.0,71,90,3.44
512,Naze,JP,2021-04-08 11:36:22,28.3667,129.4833,68.0,60,75,5.75
513,Pachmarhi,IN,2021-04-08 11:36:22,22.4667,78.4333,92.66,9,11,10.58
514,Governador Valadares,BR,2021-04-08 11:34:08,-18.8511,-41.9494,71.49,82,85,2.33
515,Zeya,RU,2021-04-08 11:36:23,53.75,127.2667,14.76,92,11,4.74
516,Shelton,US,2021-04-08 11:36:23,41.3165,-73.0932,48.99,66,90,3.44
517,Tastur,TN,2021-04-08 11:36:23,36.5513,9.4431,60.8,38,40,6.46
518,Port Moresby,PG,2021-04-08 11:36:24,-9.4431,147.1797,75.2,94,75,8.05
519,Ban Nahin,LA,2021-04-08 11:36:24,18.2418,104.2122,85.75,46,74,2.8
520,Diego De Almagro,CL,2021-04-08 11:36:25,-26.3667,-70.05,63.34,58,100,1.01
521,Mikhaylovka,RU,2021-04-08 11:36:25,50.06,43.2379,55.99,64,96,8.99
522,Nakamura,JP,2021-04-08 11:36:26,32.9833,132.9333,50.92,62,34,5.03
523,Damavand,IR,2021-04-08 11:36:26,35.7178,52.065,78.8,10,20,6.91
524,Cayenne,GF,2021-04-08 11:36:27,4.9333,-52.3333,75.2,94,75,3.44
525,Ormara,PK,2021-04-08 11:36:27,25.2088,64.6357,83.17,53,0,14.52
526,Kahama,TZ,2021-04-08 11:36:27,-3.8333,32.6,77.63,60,28,3.56
527,Kavieng,PG,2021-04-08 11:36:28,-2.5744,150.7967,79.84,82,100,9.35
528,Monroe,US,2021-04-08 11:36:28,43.1501,-77.6831,48.0,93,20,6.04
529,Las Conchas,AR,2021-04-08 11:36:29,-25.9948,-65.8276,65.61,87,89,6.04
530,Mayahi,NE,2021-04-08 11:36:29,13.9553,7.6712,106.03,5,36,7.78
531,Parker,US,2021-04-08 11:36:29,32.7668,-97.8003,55.99,56,0,2.33
532,Touho,NC,2021-04-08 11:36:30,-20.7833,165.2333,77.81,79,94,9.64
533,Warmbad,NA,2021-04-08 11:36:30,-28.45,18.7333,93.27,19,0,4.68
534,Balaguer,ES,2021-04-08 11:32:02,41.7912,0.8109,57.0,58,75,4.61
535,Preston,GB,2021-04-08 11:36:31,53.7667,-2.7167,50.0,81,40,21.85
536,Hohhot,CN,2021-04-08 11:36:31,40.8106,111.6522,60.8,20,20,17.9
537,Solnechnyy,RU,2021-04-08 11:36:31,50.7214,136.6319,28.08,90,100,9.64
538,Evensk,RU,2021-04-08 11:36:32,61.95,159.2333,7.38,87,10,11.18
539,Acarau,BR,2021-04-08 11:36:32,-2.8856,-40.12,82.36,77,89,18.3
540,Fayaoue,NC,2021-04-08 11:36:33,-20.65,166.5333,79.3,81,78,12.59
541,Buchanan,LR,2021-04-08 11:36:33,5.8808,-10.0467,89.6,66,75,9.22
542,Robertsport,LR,2021-04-08 11:36:34,6.7533,-11.3686,82.42,75,65,6.31
543,Sinnamary,GF,2021-04-08 11:36:34,5.3833,-52.95,74.35,93,100,5.14
544,Acapulco,MX,2021-04-08 11:32:41,16.8634,-99.8901,74.57,71,0,2.33
545,Fairbanks,US,2021-04-08 11:31:43,64.8378,-147.7164,10.4,78,1,2.8
546,Ikalamavony,MG,2021-04-08 11:36:35,-21.15,46.5833,82.33,45,7,5.21
547,Ystad,SE,2021-04-08 11:36:35,55.4297,13.8204,44.01,49,40,19.57
548,Kikuchi,JP,2021-04-08 11:36:35,32.9833,130.8167,57.2,44,0,4.61
549,Rumford,US,2021-04-08 11:36:36,44.5537,-70.5509,50.0,90,100,1.81
550,Mayor Pablo Lagerenza,PY,2021-04-08 11:36:36,-19.9309,-60.7718,79.5,69,61,7.29
551,Messina,IT,2021-04-08 11:36:36,38.1933,15.5497,57.99,26,40,9.22
552,Longyearbyen,SJ,2021-04-08 11:36:36,78.2186,15.6401,30.2,80,75,2.98
553,Amahai,ID,2021-04-08 11:36:37,-3.3333,128.9167,88.0,69,73,1.01
554,Nagar Karnul,IN,2021-04-08 11:36:37,16.4821,78.3247,97.95,15,36,7.34
555,Wattegama,LK,2021-04-08 11:36:38,6.7989,81.4808,86.0,74,40,5.75
556,Matara,LK,2021-04-08 11:36:38,5.9485,80.5353,82.78,68,29,8.79
557,Monrovia,LR,2021-04-08 11:32:04,6.3005,-10.7969,89.6,66,75,9.22
558,Buguda,IN,2021-04-08 11:36:38,19.8167,84.8,93.4,39,36,12.93
559,Obo,CF,2021-04-08 11:36:39,5.3998,26.4869,93.97,34,96,5.82
560,Macapa,BR,2021-04-08 11:36:39,0.0389,-51.0664,77.0,100,90,4.61
561,Yulara,AU,2021-04-08 11:36:39,-25.2406,130.9889,75.2,27,5,4.61
562,Lata,PT,2021-04-08 11:36:40,40.1629,-8.3327,66.99,44,5,4.0
563,Aksarka,RU,2021-04-08 11:36:40,66.5606,67.7975,32.2,95,89,9.89
564,Arvika,SE,2021-04-08 11:33:49,59.6553,12.5852,42.8,45,0,11.5
565,Miranda,CO,2021-04-08 11:36:41,3.2499,-76.2281,66.2,94,75,0.92
566,Burgeo,CA,2021-04-08 11:36:41,47.6167,-57.6152,44.51,74,53,17.58
567,Port Lincoln,AU,2021-04-08 11:36:42,-34.7333,135.8667,64.65,83,86,12.97
568,Morozovsk,RU,2021-04-08 11:36:42,48.3539,41.8261,54.61,54,99,10.11
569,Dali,CN,2021-04-08 11:36:43,25.7,100.1833,63.43,41,55,6.31
570,Pingliang,CN,2021-04-08 11:36:43,35.5392,106.6861,46.0,18,84,4.0
571,Chandbali,IN,2021-04-08 11:36:43,20.7833,86.7667,87.17,56,10,18.99
572,Ponta Delgada,PT,2021-04-08 11:36:44,37.7333,-25.6667,60.8,88,75,17.27
573,Kloulklubed,PW,2021-04-08 11:36:44,7.0419,134.2556,80.6,89,75,5.57
574,Srednekolymsk,RU,2021-04-08 11:36:45,67.45,153.6833,7.79,88,100,7.63
575,Santo Antonio Do Ica,BR,2021-04-08 11:36:45,-3.1022,-67.9397,74.95,96,98,0.76
576,Vestmannaeyjar,IS,2021-04-08 11:36:46,63.4427,-20.2734,24.8,68,20,27.63
577,Mareeba,AU,2021-04-08 11:36:46,-17.0,145.4333,73.99,94,75,4.61
578,Solec Kujawski,PL,2021-04-08 11:36:46,53.0837,18.2257,45.0,65,75,9.22
579,San Javier,ES,2021-04-08 11:36:47,37.8063,-0.8374,63.0,55,40,13.8
